S.No,Date,Item,Season,Amount,Quantity,Order Type,Final Amount
2185,2023-05-02,Fry Piece Biryani,Summer,329,2,Offline,329
2186,2022-01-01,Joint Biryani,Winter,349,2,Offline,349
2187,2023-04-18,Mini Meals,Summer,80,2,Offline,80
2188,2023-01-24,Lollipop Biryani,Winter,329,3,Offline,329
2189,2022-09-08,Dum Biryani,Rainy,299,3,Offline,299
2190,2022-03-26,Pot Biryani,Summer,399,1,Offline,399
2191,2023-02-23,Mini Meals,Winter,80,1,Offline,80
2192,2022-02-11,Paneer Biryani,Winter,319,3,Online,369
2193,2023-08-21,Full Meals,Rainy,120,1,Online,170
2194,2022-08-19,Pot Biryani,Rainy,399,1,Offline,399
2195,2022-02-05,Full Meals,Winter,120,3,Offline,120
2196,2022-01-20,Pot Biryani,Winter,399,3,Online,449
2197,2023-02-02,Moghlai Biryani,Winter,349,3,Online,399
2198,2023-06-10,Full Meals,Rainy,120,3,Online,170
2199,2023-08-25,Lollipop Biryani,Rainy,329,1,Offline,329
2200,2023-02-24,Full Meals,Winter,120,3,Online,170
2201,2022-02-22,Dum Biryani,Winter,299,1,Offline,299
2202,2023-07-24,Full Meals,Rainy,120,2,Online,170
2203,2022-08-12,Mini Meals,Rainy,80,3,Offline,80
2204,2023-01-07,Fry Piece Biryani,Winter,329,3,Offline,329
2205,2022-07-28,Full Meals,Rainy,120,2,Online,170
2206,2022-07-19,Lollipop Biryani,Rainy,329,2,Online,379
2207,2023-06-20,Mini Meals,Rainy,80,1,Offline,80
2208,2022-09-27,Pot Biryani,Rainy,399,1,Offline,399
2209,2023-06-11,Mini Meals,Rainy,80,1,Online,130
2210,2022-11-02,Mini Meals,Winter,80,3,Online,130
2211,2022-11-12,Lollipop Biryani,Winter,329,3,Online,379
2212,2022-01-10,Joint Biryani,Winter,349,1,Offline,349
2213,2022-08-08,Mini Meals,Rainy,80,2,Online,130
2214,2022-07-10,Joint Biryani,Rainy,349,1,Offline,349
2215,2023-01-17,Mini Meals,Winter,80,1,Offline,80
2216,2022-10-04,Full Meals,Winter,120,2,Online,170
2217,2022-10-28,Lollipop Biryani,Winter,329,3,Offline,329
2218,2022-04-13,Lollipop Biryani,Summer,329,1,Online,379
2219,2022-01-10,Mini Meals,Winter,80,3,Offline,80
2220,2022-05-27,Lollipop Biryani,Summer,329,2,Offline,329
2221,2022-09-09,Pot Biryani,Rainy,399,1,Offline,399
2222,2022-10-27,Mini Meals,Winter,80,1,Online,130
2223,2023-03-24,Fry Piece Biryani,Summer,329,1,Offline,329
2224,2022-04-19,Mini Meals,Summer,80,3,Online,130
2225,2023-05-18,Fry Piece Biryani,Summer,329,1,Offline,329
2226,2023-03-04,Moghlai Biryani,Summer,349,1,Online,399
2227,2022-06-04,Dum Biryani,Rainy,299,3,Offline,299
2228,2022-06-08,Dum Biryani,Rainy,299,1,Online,349
2229,2023-03-06,Mini Meals,Summer,80,1,Online,130
2230,2022-06-20,Full Meals,Rainy,120,3,Online,170
2231,2022-04-05,Full Meals,Summer,120,3,Online,170
2232,2023-02-10,Fry Piece Biryani,Winter,329,1,Offline,329
2233,2023-04-23,Moghlai Biryani,Summer,349,3,Online,399
2234,2022-01-31,Dum Biryani,Winter,299,3,Online,349
2235,2022-12-09,Full Meals,Winter,120,2,Online,170
2236,2023-06-23,Mini Meals,Rainy,80,2,Offline,80
2237,2022-11-07,Dum Biryani,Winter,299,1,Offline,299
2238,2022-05-09,Paneer Biryani,Summer,319,2,Online,369
2239,2022-12-27,Fry Piece Biryani,Winter,329,1,Online,379
2240,2022-05-09,Full Meals,Summer,120,2,Online,170
2241,2022-09-26,Joint Biryani,Rainy,349,3,Offline,349
2242,2023-05-26,Mini Meals,Summer,80,3,Online,130
2243,2022-09-13,Mini Meals,Rainy,80,3,Online,130
2244,2022-11-22,Joint Biryani,Winter,349,1,Offline,349
2245,2022-11-01,Full Meals,Winter,120,1,Offline,120
2246,2022-07-18,Moghlai Biryani,Rainy,349,1,Online,399
2247,2022-06-21,Paneer Biryani,Rainy,319,2,Online,369
2248,2022-11-26,Paneer Biryani,Winter,319,2,Offline,319
2249,2022-04-16,Pot Biryani,Summer,399,2,Offline,399
2250,2023-06-15,Fry Piece Biryani,Rainy,329,3,Online,379
2251,2022-11-17,Joint Biryani,Winter,349,1,Online,399
2252,2022-03-31,Dum Biryani,Summer,299,1,Online,349
2253,2022-06-06,Dum Biryani,Rainy,299,3,Online,349
2254,2023-04-13,Paneer Biryani,Summer,319,2,Online,369
2255,2022-07-24,Joint Biryani,Rainy,349,3,Offline,349
2256,2022-08-04,Full Meals,Rainy,120,2,Offline,120
2257,2022-11-18,Moghlai Biryani,Winter,349,3,Online,399
2258,2023-01-02,Dum Biryani,Winter,299,3,Offline,299
2259,2023-04-22,Joint Biryani,Summer,349,2,Offline,349
2260,2022-01-24,Joint Biryani,Winter,349,1,Online,399
2261,2022-12-15,Paneer Biryani,Winter,319,3,Offline,319
2262,2023-03-28,Joint Biryani,Summer,349,2,Offline,349
2263,2022-05-21,Dum Biryani,Summer,299,3,Offline,299
2264,2022-11-27,Mini Meals,Winter,80,2,Offline,80
2265,2022-06-16,Mini Meals,Rainy,80,3,Online,130
2266,2022-08-27,Mini Meals,Rainy,80,1,Offline,80
2267,2023-06-30,Mini Meals,Rainy,80,2,Offline,80
2268,2023-01-02,Fry Piece Biryani,Winter,329,2,Online,379
2269,2022-10-12,Full Meals,Winter,120,3,Offline,120
2270,2023-04-03,Moghlai Biryani,Summer,349,3,Online,399
2271,2023-04-21,Mini Meals,Summer,80,2,Offline,80
2272,2022-04-03,Pot Biryani,Summer,399,1,Online,449
2273,2023-06-07,Joint Biryani,Rainy,349,3,Online,399
2274,2023-04-23,Dum Biryani,Summer,299,3,Offline,299
2275,2022-12-09,Pot Biryani,Winter,399,1,Offline,399
2276,2022-06-19,Full Meals,Rainy,120,3,Online,170
2277,2022-07-26,Mini Meals,Rainy,80,1,Offline,80
2278,2022-11-25,Moghlai Biryani,Winter,349,1,Online,399
2279,2022-01-24,Pot Biryani,Winter,399,1,Online,449
2280,2022-03-24,Lollipop Biryani,Summer,329,2,Online,379
2281,2023-02-09,Moghlai Biryani,Winter,349,3,Offline,349
2282,2022-03-24,Dum Biryani,Summer,299,2,Offline,299
2283,2022-04-03,Lollipop Biryani,Summer,329,2,Offline,329
2284,2022-11-18,Dum Biryani,Winter,299,2,Online,349
2285,2022-11-16,Lollipop Biryani,Winter,329,1,Online,379
2286,2023-06-24,Dum Biryani,Rainy,299,1,Online,349
2287,2022-05-02,Paneer Biryani,Summer,319,1,Online,369
2288,2023-04-06,Lollipop Biryani,Summer,329,3,Online,379
2289,2022-11-28,Mini Meals,Winter,80,3,Offline,80
2290,2022-07-26,Paneer Biryani,Rainy,319,1,Online,369
2291,2022-02-17,Mini Meals,Winter,80,1,Offline,80
2292,2022-01-28,Full Meals,Winter,120,1,Online,170
2293,2023-07-16,Full Meals,Rainy,120,1,Offline,120
2294,2022-04-04,Full Meals,Summer,120,3,Online,170
2295,2022-05-07,Moghlai Biryani,Summer,349,2,Online,399
2296,2022-03-24,Full Meals,Summer,120,2,Offline,120
2297,2022-03-13,Full Meals,Summer,120,1,Online,170
2298,2022-01-30,Mini Meals,Winter,80,1,Offline,80
2299,2022-02-22,Paneer Biryani,Winter,319,1,Offline,319
2300,2022-10-04,Full Meals,Winter,120,1,Online,170
2301,2022-06-04,Joint Biryani,Rainy,349,3,Offline,349
2302,2022-12-27,Joint Biryani,Winter,349,2,Online,399
2303,2023-02-28,Mini Meals,Winter,80,2,Online,130
2304,2023-03-31,Lollipop Biryani,Summer,329,1,Offline,329
2305,2022-01-20,Fry Piece Biryani,Winter,329,1,Offline,329
2306,2022-07-21,Dum Biryani,Rainy,299,1,Offline,299
2307,2023-03-06,Dum Biryani,Summer,299,2,Offline,299
2308,2022-08-06,Joint Biryani,Rainy,349,1,Offline,349
2309,2022-06-05,Lollipop Biryani,Rainy,329,1,Offline,329
2310,2022-07-27,Paneer Biryani,Rainy,319,3,Online,369
2311,2022-12-06,Full Meals,Winter,120,2,Offline,120
2312,2022-03-15,Joint Biryani,Summer,349,2,Offline,349
2313,2022-12-10,Fry Piece Biryani,Winter,329,3,Offline,329
2314,2022-10-10,Mini Meals,Winter,80,2,Offline,80
2315,2022-11-19,Dum Biryani,Winter,299,2,Online,349
2316,2023-08-07,Paneer Biryani,Rainy,319,3,Online,369
2317,2023-01-12,Paneer Biryani,Winter,319,1,Online,369
2318,2023-02-04,Mini Meals,Winter,80,2,Online,130
2319,2022-03-30,Moghlai Biryani,Summer,349,2,Offline,349
2320,2023-04-12,Fry Piece Biryani,Summer,329,1,Online,379
2321,2022-04-08,Full Meals,Summer,120,3,Online,170
2322,2022-04-23,Lollipop Biryani,Summer,329,2,Offline,329
2323,2023-02-02,Lollipop Biryani,Winter,329,1,Online,379
2324,2022-05-31,Full Meals,Summer,120,1,Online,170
2325,2022-04-05,Lollipop Biryani,Summer,329,2,Online,379
2326,2022-05-06,Lollipop Biryani,Summer,329,1,Offline,329
2327,2022-02-04,Paneer Biryani,Winter,319,3,Offline,319
2328,2022-08-26,Mini Meals,Rainy,80,1,Online,130
2329,2022-06-02,Mini Meals,Rainy,80,1,Online,130
2330,2022-07-28,Fry Piece Biryani,Rainy,329,2,Online,379
2331,2023-07-30,Full Meals,Rainy,120,1,Online,170
2332,2022-12-13,Full Meals,Winter,120,3,Online,170
2333,2023-08-07,Full Meals,Rainy,120,2,Offline,120
2334,2023-08-06,Full Meals,Rainy,120,3,Online,170
2335,2022-01-06,Mini Meals,Winter,80,1,Offline,80
2336,2023-08-28,Paneer Biryani,Rainy,319,1,Offline,319
2337,2023-02-02,Pot Biryani,Winter,399,3,Online,449
2338,2022-02-05,Dum Biryani,Winter,299,1,Offline,299
2339,2022-04-19,Pot Biryani,Summer,399,3,Online,449
2340,2023-03-06,Full Meals,Summer,120,2,Online,170
2341,2023-08-01,Dum Biryani,Rainy,299,1,Offline,299
2342,2022-08-09,Fry Piece Biryani,Rainy,329,2,Offline,329
2343,2023-01-03,Paneer Biryani,Winter,319,1,Offline,319
2344,2023-01-02,Pot Biryani,Winter,399,1,Offline,399
2345,2023-05-01,Pot Biryani,Summer,399,3,Offline,399
2346,2023-03-09,Moghlai Biryani,Summer,349,3,Offline,349
2347,2022-10-25,Full Meals,Winter,120,1,Offline,120
2348,2022-09-02,Mini Meals,Rainy,80,1,Offline,80
2349,2022-05-13,Mini Meals,Summer,80,3,Online,130
2350,2022-11-03,Moghlai Biryani,Winter,349,2,Offline,349
2351,2022-05-28,Fry Piece Biryani,Summer,329,2,Offline,329
2352,2022-05-19,Dum Biryani,Summer,299,2,Online,349
2353,2022-12-23,Paneer Biryani,Winter,319,1,Online,369
2354,2022-11-17,Mini Meals,Winter,80,2,Online,130
2355,2023-01-13,Mini Meals,Winter,80,2,Online,130
2356,2022-04-26,Pot Biryani,Summer,399,1,Offline,399
2357,2022-03-25,Fry Piece Biryani,Summer,329,1,Online,379
2358,2022-02-27,Paneer Biryani,Winter,319,3,Offline,319
2359,2022-07-22,Fry Piece Biryani,Rainy,329,2,Offline,329
2360,2022-01-15,Full Meals,Winter,120,2,Online,170
2361,2023-06-25,Fry Piece Biryani,Rainy,329,2,Offline,329
2362,2023-04-28,Moghlai Biryani,Summer,349,1,Online,399
2363,2023-07-04,Joint Biryani,Rainy,349,1,Online,399
2364,2023-03-28,Mini Meals,Summer,80,2,Online,130
2365,2022-06-26,Full Meals,Rainy,120,1,Offline,120
2366,2022-02-21,Full Meals,Winter,120,2,Offline,120
2367,2023-02-18,Full Meals,Winter,120,1,Online,170
2368,2022-07-06,Fry Piece Biryani,Rainy,329,2,Online,379
2369,2023-02-08,Mini Meals,Winter,80,1,Online,130
2370,2023-01-09,Moghlai Biryani,Winter,349,3,Online,399
2371,2022-04-18,Mini Meals,Summer,80,3,Online,130
2372,2023-06-27,Mini Meals,Rainy,80,3,Online,130
2373,2022-08-27,Mini Meals,Rainy,80,3,Offline,80
2374,2022-11-12,Mini Meals,Winter,80,2,Offline,80
2375,2022-01-26,Joint Biryani,Winter,349,2,Online,399
2376,2022-06-26,Joint Biryani,Rainy,349,1,Offline,349
2377,2023-02-09,Full Meals,Winter,120,1,Offline,120
2378,2022-03-23,Full Meals,Summer,120,2,Online,170
2379,2022-07-25,Mini Meals,Rainy,80,3,Online,130
2380,2022-10-19,Mini Meals,Winter,80,1,Offline,80
2381,2022-08-19,Paneer Biryani,Rainy,319,2,Offline,319
2382,2022-02-11,Dum Biryani,Winter,299,2,Offline,299
2383,2023-01-12,Pot Biryani,Winter,399,3,Online,449
2384,2022-04-10,Mini Meals,Summer,80,3,Offline,80
2385,2022-06-17,Mini Meals,Rainy,80,3,Offline,80
2386,2023-06-14,Moghlai Biryani,Rainy,349,1,Online,399
2387,2022-08-05,Paneer Biryani,Rainy,319,1,Offline,319
2388,2022-12-10,Full Meals,Winter,120,1,Offline,120
2389,2023-02-10,Paneer Biryani,Winter,319,3,Offline,319
2390,2023-06-09,Moghlai Biryani,Rainy,349,1,Online,399
2391,2022-07-10,Joint Biryani,Rainy,349,2,Online,399
2392,2022-09-24,Pot Biryani,Rainy,399,1,Online,449
2393,2023-05-29,Mini Meals,Summer,80,3,Offline,80
2394,2022-04-07,Moghlai Biryani,Summer,349,1,Online,399
2395,2022-01-14,Paneer Biryani,Winter,319,2,Online,369
2396,2022-12-29,Pot Biryani,Winter,399,2,Online,449
2397,2022-11-10,Joint Biryani,Winter,349,3,Online,399
2398,2023-04-27,Mini Meals,Summer,80,1,Online,130
2399,2022-10-23,Paneer Biryani,Winter,319,3,Offline,319
2400,2022-02-28,Fry Piece Biryani,Winter,329,3,Offline,329
2401,2023-03-13,Moghlai Biryani,Summer,349,3,Online,399
2402,2022-02-23,Moghlai Biryani,Winter,349,1,Offline,349
2403,2023-01-10,Pot Biryani,Winter,399,2,Online,449
2404,2023-06-06,Lollipop Biryani,Rainy,329,3,Offline,329
2405,2022-02-21,Mini Meals,Winter,80,2,Online,130
2406,2022-02-23,Mini Meals,Winter,80,1,Online,130
2407,2023-07-23,Paneer Biryani,Rainy,319,3,Online,369
2408,2023-01-11,Paneer Biryani,Winter,319,3,Online,369
2409,2022-04-11,Joint Biryani,Summer,349,3,Offline,349
2410,2023-08-16,Full Meals,Rainy,120,1,Offline,120
2411,2022-03-20,Paneer Biryani,Summer,319,1,Offline,319
2412,2022-05-30,Mini Meals,Summer,80,2,Offline,80
2413,2022-05-09,Fry Piece Biryani,Summer,329,1,Offline,329
2414,2023-06-21,Fry Piece Biryani,Rainy,329,1,Offline,329
2415,2022-09-26,Fry Piece Biryani,Rainy,329,1,Online,379
2416,2022-09-13,Fry Piece Biryani,Rainy,329,1,Offline,329
2417,2023-08-09,Full Meals,Rainy,120,1,Online,170
2418,2022-12-21,Mini Meals,Winter,80,2,Online,130
2419,2022-03-02,Mini Meals,Summer,80,2,Offline,80
2420,2023-08-20,Moghlai Biryani,Rainy,349,1,Online,399
2421,2023-01-29,Dum Biryani,Winter,299,1,Offline,299
2422,2022-06-12,Lollipop Biryani,Rainy,329,2,Offline,329
2423,2023-03-22,Moghlai Biryani,Summer,349,2,Offline,349
2424,2022-08-03,Moghlai Biryani,Rainy,349,3,Offline,349
2425,2023-05-22,Lollipop Biryani,Summer,329,1,Online,379
2426,2023-08-19,Mini Meals,Rainy,80,1,Offline,80
2427,2023-01-23,Paneer Biryani,Winter,319,1,Offline,319
2428,2023-08-12,Full Meals,Rainy,120,1,Online,170
2429,2023-07-19,Mini Meals,Rainy,80,2,Online,130
2430,2022-11-12,Mini Meals,Winter,80,2,Offline,80
2431,2023-01-12,Fry Piece Biryani,Winter,329,1,Offline,329
2432,2022-03-30,Full Meals,Summer,120,3,Online,170
2433,2022-12-02,Lollipop Biryani,Winter,329,1,Online,379
2434,2022-02-14,Full Meals,Winter,120,3,Online,170
2435,2023-03-02,Full Meals,Summer,120,1,Offline,120
2436,2023-02-22,Mini Meals,Winter,80,3,Offline,80
2437,2022-01-30,Full Meals,Winter,120,1,Online,170
2438,2023-03-03,Moghlai Biryani,Summer,349,1,Online,399
2439,2023-08-01,Dum Biryani,Rainy,299,2,Offline,299
2440,2023-08-10,Joint Biryani,Rainy,349,3,Offline,349
2441,2023-07-24,Fry Piece Biryani,Rainy,329,1,Online,379
2442,2022-03-14,Full Meals,Summer,120,3,Offline,120
2443,2022-07-23,Fry Piece Biryani,Rainy,329,1,Online,379
2444,2022-09-20,Joint Biryani,Rainy,349,2,Offline,349
2445,2022-09-26,Pot Biryani,Rainy,399,2,Offline,399
2446,2022-02-24,Mini Meals,Winter,80,2,Online,130
2447,2022-02-28,Paneer Biryani,Winter,319,1,Offline,319
2448,2022-03-12,Pot Biryani,Summer,399,1,Offline,399
2449,2023-03-04,Full Meals,Summer,120,3,Offline,120
2450,2022-08-10,Dum Biryani,Rainy,299,2,Offline,299
2451,2022-10-25,Lollipop Biryani,Winter,329,2,Online,379
2452,2023-06-23,Paneer Biryani,Rainy,319,2,Online,369
2453,2022-06-17,Pot Biryani,Rainy,399,2,Offline,399
2454,2022-02-26,Mini Meals,Winter,80,2,Offline,80
2455,2022-09-24,Joint Biryani,Rainy,349,3,Offline,349
2456,2023-01-12,Dum Biryani,Winter,299,3,Offline,299
2457,2023-08-17,Paneer Biryani,Rainy,319,1,Offline,319
2458,2022-03-30,Full Meals,Summer,120,2,Online,170
2459,2023-08-10,Lollipop Biryani,Rainy,329,3,Offline,329
2460,2022-08-28,Mini Meals,Rainy,80,1,Offline,80
2461,2022-11-15,Mini Meals,Winter,80,3,Offline,80
2462,2022-02-23,Full Meals,Winter,120,3,Offline,120
2463,2022-11-12,Paneer Biryani,Winter,319,1,Offline,319
2464,2023-08-24,Dum Biryani,Rainy,299,3,Online,349
2465,2022-08-31,Moghlai Biryani,Rainy,349,3,Offline,349
2466,2022-09-16,Full Meals,Rainy,120,2,Offline,120
2467,2023-01-20,Lollipop Biryani,Winter,329,2,Online,379
2468,2023-05-09,Fry Piece Biryani,Summer,329,2,Offline,329
2469,2022-01-08,Mini Meals,Winter,80,3,Offline,80
2470,2022-09-03,Mini Meals,Rainy,80,1,Online,130
2471,2023-01-29,Lollipop Biryani,Winter,329,2,Online,379
2472,2022-07-08,Lollipop Biryani,Rainy,329,1,Offline,329
2473,2022-05-12,Lollipop Biryani,Summer,329,2,Offline,329
2474,2022-01-03,Lollipop Biryani,Winter,329,2,Online,379
2475,2022-12-23,Joint Biryani,Winter,349,3,Offline,349
2476,2023-07-31,Mini Meals,Rainy,80,3,Offline,80
2477,2022-09-26,Full Meals,Rainy,120,1,Offline,120
2478,2022-10-01,Paneer Biryani,Winter,319,1,Online,369
2479,2022-01-15,Lollipop Biryani,Winter,329,2,Offline,329
2480,2022-02-15,Joint Biryani,Winter,349,1,Online,399
2481,2023-07-18,Pot Biryani,Rainy,399,1,Offline,399
2482,2023-04-10,Paneer Biryani,Summer,319,2,Online,369
2483,2023-08-03,Paneer Biryani,Rainy,319,1,Offline,319
2484,2023-03-04,Full Meals,Summer,120,2,Offline,120
2485,2022-03-27,Dum Biryani,Summer,299,1,Offline,299
2486,2022-11-23,Joint Biryani,Winter,349,1,Offline,349
2487,2022-11-17,Mini Meals,Winter,80,3,Online,130
2488,2022-02-21,Joint Biryani,Winter,349,2,Offline,349
2489,2022-02-27,Fry Piece Biryani,Winter,329,3,Offline,329
2490,2022-02-13,Mini Meals,Winter,80,2,Online,130
2491,2022-07-22,Mini Meals,Rainy,80,1,Offline,80
2492,2023-06-05,Paneer Biryani,Rainy,319,1,Online,369
2493,2022-06-26,Full Meals,Rainy,120,3,Online,170
2494,2022-12-02,Mini Meals,Winter,80,2,Offline,80
2495,2022-03-27,Mini Meals,Summer,80,1,Offline,80
2496,2023-05-10,Dum Biryani,Summer,299,3,Online,349
2497,2023-04-26,Full Meals,Summer,120,1,Online,170
2498,2022-07-13,Mini Meals,Rainy,80,2,Online,130
2499,2022-04-16,Paneer Biryani,Summer,319,1,Online,369
2500,2023-03-24,Dum Biryani,Summer,299,1,Online,349
2501,2023-07-16,Mini Meals,Rainy,80,3,Online,130
2502,2023-06-28,Mini Meals,Rainy,80,3,Offline,80
2503,2022-06-21,Moghlai Biryani,Rainy,349,1,Online,399
2504,2022-07-31,Full Meals,Rainy,120,2,Offline,120
2505,2023-01-15,Mini Meals,Winter,80,1,Offline,80
2506,2022-03-05,Mini Meals,Summer,80,3,Offline,80
2507,2023-03-14,Dum Biryani,Summer,299,3,Online,349
2508,2022-11-10,Pot Biryani,Winter,399,3,Online,449
2509,2023-03-15,Mini Meals,Summer,80,3,Online,130
2510,2023-03-01,Pot Biryani,Summer,399,3,Offline,399
2511,2022-03-03,Moghlai Biryani,Summer,349,1,Offline,349
2512,2022-04-22,Moghlai Biryani,Summer,349,3,Offline,349
2513,2022-09-24,Mini Meals,Rainy,80,2,Offline,80
2514,2022-07-11,Full Meals,Rainy,120,1,Online,170
2515,2022-09-28,Mini Meals,Rainy,80,1,Online,130
2516,2022-11-11,Joint Biryani,Winter,349,3,Offline,349
2517,2022-05-22,Dum Biryani,Summer,299,1,Online,349
2518,2022-02-19,Moghlai Biryani,Winter,349,3,Online,399
2519,2022-05-25,Moghlai Biryani,Summer,349,3,Offline,349
2520,2023-01-08,Pot Biryani,Winter,399,3,Offline,399
2521,2022-12-20,Mini Meals,Winter,80,2,Offline,80
2522,2022-11-25,Pot Biryani,Winter,399,1,Online,449
2523,2022-12-22,Pot Biryani,Winter,399,1,Online,449
2524,2023-04-09,Mini Meals,Summer,80,2,Online,130
2525,2022-01-23,Dum Biryani,Winter,299,3,Online,349
2526,2022-07-25,Pot Biryani,Rainy,399,3,Offline,399
2527,2022-12-26,Full Meals,Winter,120,3,Online,170
2528,2022-03-19,Full Meals,Summer,120,1,Offline,120
2529,2022-07-09,Lollipop Biryani,Rainy,329,2,Offline,329
2530,2022-07-13,Full Meals,Rainy,120,2,Offline,120
2531,2022-04-11,Joint Biryani,Summer,349,1,Offline,349
2532,2022-05-29,Dum Biryani,Summer,299,3,Offline,299
2533,2022-08-23,Full Meals,Rainy,120,1,Online,170
2534,2023-03-31,Pot Biryani,Summer,399,3,Online,449
2535,2022-06-16,Fry Piece Biryani,Rainy,329,3,Online,379
2536,2022-12-18,Full Meals,Winter,120,2,Offline,120
2537,2022-05-31,Full Meals,Summer,120,2,Offline,120
2538,2023-03-07,Full Meals,Summer,120,2,Offline,120
2539,2022-08-05,Full Meals,Rainy,120,3,Online,170
2540,2023-03-02,Paneer Biryani,Summer,319,2,Online,369
2541,2022-10-25,Pot Biryani,Winter,399,1,Online,449
2542,2022-02-08,Joint Biryani,Winter,349,3,Online,399
2543,2023-07-31,Moghlai Biryani,Rainy,349,2,Offline,349
2544,2023-06-26,Pot Biryani,Rainy,399,3,Online,449
2545,2023-02-08,Lollipop Biryani,Winter,329,1,Online,379
2546,2022-04-29,Full Meals,Summer,120,2,Online,170
2547,2022-05-21,Full Meals,Summer,120,3,Online,170
2548,2023-04-26,Fry Piece Biryani,Summer,329,1,Offline,329
2549,2023-02-09,Dum Biryani,Winter,299,3,Online,349
2550,2022-06-23,Mini Meals,Rainy,80,3,Online,130
2551,2022-08-07,Joint Biryani,Rainy,349,2,Online,399
2552,2022-01-21,Fry Piece Biryani,Winter,329,1,Offline,329
2553,2022-10-17,Mini Meals,Winter,80,2,Online,130
2554,2022-06-23,Full Meals,Rainy,120,1,Online,170
2555,2023-01-20,Moghlai Biryani,Winter,349,3,Online,399
2556,2023-08-21,Joint Biryani,Rainy,349,1,Online,399
2557,2022-12-20,Lollipop Biryani,Winter,329,1,Offline,329
2558,2022-09-09,Dum Biryani,Rainy,299,1,Offline,299
2559,2022-12-24,Mini Meals,Winter,80,1,Offline,80
2560,2022-06-26,Paneer Biryani,Rainy,319,3,Online,369
2561,2022-12-18,Fry Piece Biryani,Winter,329,2,Offline,329
2562,2023-08-26,Paneer Biryani,Rainy,319,2,Online,369
2563,2023-04-21,Moghlai Biryani,Summer,349,1,Offline,349
2564,2023-07-04,Dum Biryani,Rainy,299,1,Online,349
2565,2022-04-10,Mini Meals,Summer,80,2,Offline,80
2566,2023-03-16,Full Meals,Summer,120,1,Online,170
2567,2023-03-06,Pot Biryani,Summer,399,3,Online,449
2568,2023-07-29,Full Meals,Rainy,120,1,Online,170
2569,2022-11-26,Mini Meals,Winter,80,1,Offline,80
2570,2022-12-09,Lollipop Biryani,Winter,329,1,Online,379
2571,2023-07-30,Lollipop Biryani,Rainy,329,3,Online,379
2572,2022-06-12,Fry Piece Biryani,Rainy,329,1,Online,379
2573,2023-04-05,Pot Biryani,Summer,399,3,Offline,399
2574,2022-12-13,Joint Biryani,Winter,349,1,Offline,349
2575,2023-02-07,Joint Biryani,Winter,349,3,Offline,349
2576,2023-06-14,Mini Meals,Rainy,80,2,Online,130
2577,2022-05-29,Pot Biryani,Summer,399,3,Offline,399
2578,2023-07-06,Full Meals,Rainy,120,1,Online,170
2579,2023-04-24,Full Meals,Summer,120,3,Offline,120
2580,2023-01-31,Joint Biryani,Winter,349,1,Online,399
2581,2023-07-18,Mini Meals,Rainy,80,3,Online,130
2582,2022-08-18,Mini Meals,Rainy,80,1,Online,130
2583,2022-02-12,Full Meals,Winter,120,3,Offline,120
2584,2023-05-03,Pot Biryani,Summer,399,3,Offline,399
2585,2023-06-27,Paneer Biryani,Rainy,319,1,Online,369
2586,2022-04-29,Mini Meals,Summer,80,3,Online,130
2587,2023-02-12,Paneer Biryani,Winter,319,3,Online,369
2588,2022-07-18,Lollipop Biryani,Rainy,329,2,Online,379
2589,2023-06-27,Paneer Biryani,Rainy,319,3,Online,369
2590,2022-02-09,Moghlai Biryani,Winter,349,1,Offline,349
2591,2022-08-19,Pot Biryani,Rainy,399,3,Online,449
2592,2022-12-11,Fry Piece Biryani,Winter,329,3,Offline,329
2593,2022-10-06,Pot Biryani,Winter,399,1,Online,449
2594,2022-09-25,Joint Biryani,Rainy,349,3,Online,399
2595,2023-03-24,Mini Meals,Summer,80,3,Offline,80
2596,2022-09-27,Pot Biryani,Rainy,399,3,Offline,399
